name,formula,state,formula_raw,phase_flag,mw,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
potassium oxide,KO,g,K   1.00O   1.00    0.00    0.00    0.00,0,55.0977,71131.606,300,1000,0,0,0,3.7410778,0.003124202,-4.80E-06,3.47E-09,-9.36E-13,7336.8714,6.56692389,1
potassium hydroxide,KOH,g,K   1.00O   1.00H   1.00    0.00    0.00,0,56.10564,-232000,200,1000,11674.65,17706.84196,-615.320522,8.68407572,-0.00396285,3.41E-06,-9.60E-10,8.49E-15,-26779.03261,-21.74495666,1
dipotassium,K2,g,K   2.00    0.00    0.00    0.00    0.00,0,78.1966,123672.129,200,1000,10738.129,19500.2553,-396.252414,7.48030637,-0.011078682,2.25E-05,-2.10E-08,6.84E-12,15298.9014,-11.3335192,1
potassium dicarbide dinitride,K2C2N2,g,K   2.00C   2.00N   2.00    0.00    0.00,0,130.23148,-8365.237,300,1000,0,0,0,11.133058,0.011516362,-1.95E-05,1.82E-08,-6.46E-12,-4698.0693,-21.26797292,1
potassium chloride,K2Cl2,g,K   2.00CL  2.00    0.00    0.00    0.00,0,149.102,-617657.012,300,1000,0,0,0,8.7067974,0.006015405,-1.13E-05,9.66E-09,-3.11E-12,-77067.696,-8.53754725,1
potassium fluoride,K2F2,g,K   2.00F   2.00    0.00    0.00    0.00,0,116.1934064,-862757.408,300,1000,0,0,0,7.8329504,0.008924083,-1.47E-05,1.10E-08,-3.07E-12,-106387.52,-8.24238281,1
potassium dioxide dihydride,K2O2H2,g,K   2.00O   2.00H   2.00    0.00    0.00,0,112.21128,-641000,200,1000,22384.933,8174.78837,-1130.63068,18.15303256,-0.007737431,6.84E-06,-2.05E-09,7.67E-14,-75749.6517,-63.9175947,1
potassium sulfate,K2SO4,g,K   2.00S   1.00O   4.00    0.00    0.00,0,174.2602,-1094144.144,300,1000,0,0,0,3.475852,0.048773237,-6.84E-05,4.69E-08,-1.27E-11,-134280.85,12.3448286,1
krypton,Kr,g,KR  1.00    0.00    0.00    0.00    0.00,0,83.8,0,200,1000,6197.428,0,0,2.5,0,0,0,0,-745.375,5.49095651,1
lithium,Li,g,LI  1.00    0.00    0.00    0.00    0.00,0,6.941,159300,200,1000,6197.428,0,0,2.5,0,0,0,0,18413.90197,2.447622965,1
lithium aluminum tetrafluoride,LiAlF4,g,LI  1.00AL  1.00F   4.00    0.00    0.00,0,109.9161508,-1853531.697,300,1000,0,0,0,2.5403421,0.051985881,-8.62E-05,6.75E-08,-2.04E-11,-225357.67,12.57193199,1
lithium borate,LiBO2,g,LI  1.00B   1.00O   2.00    0.00    0.00,0,49.7508,-646856.749,300,1000,0,0,0,3.7435474,0.014475257,-1.52E-05,7.41E-09,-1.22E-12,-79437.756,8.01202564,1
lithium chloride,LiCl,g,LI  1.00CL  1.00    0.00    0.00    0.00,0,42.3937,-195712.165,300,1000,0,0,0,2.9906906,0.005033864,-6.57E-06,3.81E-09,-7.61E-13,-24603.182,7.32818448,1
lithium fluoride,LiF,g,LI  1.00F   1.00    0.00    0.00    0.00,0,25.9394032,-340794.847,300,1000,0,0,0,2.8528869,0.003953278,-3.17E-06,4.32E-10,3.71E-13,-41987.265,6.79102887,1
lithium monofluoride monoxide,LiFO,g,LI  1.00F   1.00O   1.00    0.00    0.00,0,41.9388032,-92041.76,300,1000,0,0,0,2.500179,0.012661717,-1.42E-05,6.45E-09,-7.43E-13,-12265.534,12.1440182,1
lithium hydride,LiH,g,LI  1.00H   1.00    0.00    0.00    0.00,0,7.94894,140625.945,300,1000,0,0,0,3.4209486,-0.000680674,5.65E-06,-6.22E-09,2.15E-12,15884.945,1.06574194,1
lithium nitride,LiN,g,LI  1.00N   1.00    0.00    0.00    0.00,0,20.94774,334730.691,300,1000,0,0,0,2.88943,0.005221253,-6.60E-06,3.73E-09,-7.24E-13,39216.323,7.28887145,1
lithium oxide,LiO,g,LI  1.00O   1.00    0.00    0.00    0.00,0,22.9404,84098.28,300,1000,0,0,0,2.8389007,0.005153863,-6.31E-06,3.41E-09,-6.16E-13,9088.4314,7.91311789,1
lithium hydroxide,LiOH,g,LI  1.00O   1.00H   1.00    0.00    0.00,0,23.94834,-229000,200,1000,11336.961,4573.91725,-103.0912117,4.27238809,0.00846527,-1.39E-05,1.10E-08,-3.29E-12,-28487.30645,-0.877466143,1
lithium monoxide mononitride,LiON,g,LI  1.00O   1.00N   1.00    0.00    0.00,0,36.94714,179918.898,300,1000,0,0,0,3.6701164,0.007256818,-5.87E-06,1.16E-09,4.27E-13,20271.703,6.68249511,1
dilithium,Li2,g,LI  2.00    0.00    0.00    0.00    0.00,0,13.882,215900,200,1000,9675.116,6778.48655,-224.620659,5.29603787,-0.001272413,1.21E-06,-9.82E-11,-2.42E-13,25736.3822,-6.86925997,1
lithium chloride,Li2Cl2,g,LI  2.00CL  2.00    0.00    0.00    0.00,0,84.7874,-598521.423,300,1000,0,0,0,5.2801351,0.0183841,-2.88E-05,2.03E-08,-5.34E-12,-74160.003,0.279279422,1
lithium fluoride,Li2F2,g,LI  2.00F   2.00    0.00    0.00    0.00,0,51.8788064,-942791.003,300,1000,0,0,0,2.4007508,0.027066237,-3.93E-05,2.57E-08,-6.22E-12,-115010.91,10.8917788,1
lithium oxide,Li2O,g,LI  2.00O   1.00    0.00    0.00    0.00,0,29.8814,-166935.467,300,1000,0,0,0,3.9721708,0.009246092,-9.36E-06,3.46E-09,-7.57E-14,-21596.988,2.55230409,1
lithium oxide,Li2O2,g,LI  2.00O   2.00    0.00    0.00    0.00,0,45.8808,-242656.425,300,1000,0,0,0,5.5375232,0.017344223,-2.72E-05,1.93E-08,-5.12E-12,-31402.044,-2.76831291,1
lithium dioxide dihydride,Li2O2H2,g,LI  2.00O   2.00H   2.00    0.00    0.00,0,47.89668,-737000,200,1000,15579.04,189441.9736,-2779.126941,15.30240424,0.010707225,-2.51E-05,2.22E-08,-6.95E-12,-77027.7246,-65.1414735,1
lithium sulfate,Li2SO4,g,LI  2.00S   1.00O   4.00    0.00    0.00,0,109.9456,-1041842.051,300,1000,0,0,0,0.71145725,0.059451179,-8.64E-05,6.12E-08,-1.71E-11,-127508.42,20.3803279,1
lithium chloride,Li3Cl3,g,LI  3.00CL  3.00    0.00    0.00    0.00,0,127.1811,-1004679.135,300,1000,0,0,0,4.5745959,0.039749239,-5.65E-05,3.63E-08,-8.58E-12,-123533.51,4.68059658,1
lithium fluoride,Li3F3,g,LI  3.00F   3.00    0.00    0.00    0.00,0,77.8182096,-1517221.026,300,1000,0,0,0,4.6413975,0.039878696,-5.72E-05,3.72E-08,-8.92E-12,-185198.52,2.16235967,1
magnesium,Mg,g,MG  1.00    0.00    0.00    0.00    0.00,0,24.305,147100,200,1000,6197.428,0,0,2.5,0,0,0,0,16946.58761,3.63433014,1
magnesium bromide,MgBr,g,MG  1.00BR  1.00    0.00    0.00    0.00,0,104.209,6163.315,200,1000,9588.115,7361.41914,-239.5789881,5.36056042,-0.001667142,1.98E-06,-1.20E-09,3.03E-13,591.563444,-1.421771179,1
magnesium bromide,MgBr2,g,MG  1.00BR  2.00    0.00    0.00    0.00,0,184.113,-306743.219,200,1000,14757.281,21484.77999,-515.45289,9.27325875,-0.003470049,3.92E-06,-2.38E-09,5.97E-13,-36524.4385,-17.91077763,1
magnesium chloride,MgCl,g,MG  1.00CL  1.00    0.00    0.00    0.00,0,59.7577,-54704.887,200,1000,9363.113,20439.9528,-407.215516,5.8803723,-0.002594175,2.95E-06,-1.75E-09,4.34E-13,-5851.44495,-6.02355328,1
magnesium monochloride monofluoride,MgClF,g,MG  1.00CL  1.00F   1.00    0.00    0.00,0,78.7561032,-569024,200,1000,0,0,0,3.15704293,0.016453479,-3.01E-05,2.58E-08,-8.42E-12,-69891.004,10.2255402,1
magnesium chloride,MgCl2,g,MG  1.00CL  2.00    0.00    0.00    0.00,0,95.2104,-399169.896,200,1000,13900.604,36378.2468,-730.784496,9.66103051,-0.003660213,3.61E-06,-1.93E-09,4.31E-13,-46469.1457,-23.60113219,1
magnesium fluoride,MgF,g,MG  1.00F   1.00    0.00    0.00    0.00,0,43.3034032,-232266.792,200,1000,8969.108,38230.0162,-480.331039,5.06846894,0.000521203,-1.87E-06,1.76E-09,-5.61E-13,-26591.14296,-3.76896921,1
magnesium fluoride,MgF2,g,MG  1.00F   2.00    0.00    0.00    0.00,0,62.3018064,-735498.06,200,1000,12622.44,43384.2955,-661.651177,7.45344852,0.003520814,-6.96E-06,5.62E-09,-1.69E-12,-86871.8367,-15.4547679,1
magnesium hydride,MgH,g,MG  1.00H   1.00    0.00    0.00    0.00,0,25.31294,229786.104,200,1000,8682.104,-49586.7915,750.027865,-0.64420475,0.009826301,-8.79E-06,3.82E-09,-6.00E-13,23022.79383,26.57165344,1
magnesium iodide,MgI,g,MG  1.00I   1.00    0.00    0.00    0.00,0,151.20947,61206.317,200,1000,9741.117,2943.889099,-169.0248574,5.14725183,-0.001321187,1.62E-06,-1.01E-09,2.57E-13,6845.89027,0.859313225,1
magnesium iodide,MgI2,g,MG  1.00I   2.00    0.00    0.00    0.00,0,278.11394,-171706.029,200,1000,15294.471,15947.39709,-416.041272,9.01063832,-0.003090359,3.62E-06,-2.26E-09,5.81E-13,-20804.414,-14.12175736,1
magnesium nitride,MgN,g,MG  1.00N   1.00    0.00    0.00    0.00,0,38.31174,288691.678,300,1000,0,0,0,2.8894549,0.005175718,-6.58E-06,3.72E-09,-7.23E-13,33681.058,9.29758946,1
magnesium oxide,MgO,g,MG  1.00O   1.00    0.00    0.00    0.00,0,40.3044,32261.307,200,1000,8909.107,351365.974,-5287.19716,33.8206006,-0.084004896,0.000121002,-7.63E-08,1.70E-11,27906.79519,-162.4886199,1
magnesium hydroxide,MgOH,g,MG  1.00O   1.00H   1.00    0.00    0.00,0,41.31234,-132428.98,200,1000,11124.284,38398.5162,-736.738364,7.92066446,-0.000595094,-2.11E-06,3.23E-09,-1.21E-12,-13923.26188,-19.16078109,1
Mg(OH)2,MgO2H2,g,MG  1.00O   2.00H   2.00    0.00    0.00,0,58.31968,-551995.808,200,1000,17131.558,52458.9467,-1289.056383,13.89327642,-0.000780669,-4.15E-06,6.11E-09,-2.27E-12,-62950.8915,-50.1535334,1
magnesium sulfide,MgS,g,MG  1.00S   1.00    0.00    0.00    0.00,0,56.371,120649.311,200,1000,9234.111,-9565.78809,144.3637798,1.813794717,0.011471688,-2.22E-05,2.00E-08,-6.09E-12,12765.01517,14.61335754,1
dimagnesium,Mg2,g,MG  2.00    0.00    0.00    0.00    0.00,0,48.61,286513.315,200,1000,9542.115,4545.19559,411.585004,0.484119617,0.00489197,-6.40E-06,4.30E-09,-1.16E-12,31816.4179,26.40432143,1
magnesium fluoride,Mg2F4,g,MG  2.00F   4.00    0.00    0.00    0.00,0,124.6036128,-1718408.746,300,1000,0,0,0,4.2299053,0.049290849,-8.64E-05,7.05E-08,-2.19E-11,-209492.99,5.00323615,1
manganese,Mn,g,MN  1.00    0.00    0.00    0.00    0.00,0,54.938049,282400,200,1000,6197.428,0.103406136,-0.001551537,2.500009148,-2.72E-08,4.33E-11,-3.51E-14,1.14E-17,33219.3519,6.649325463,1
molybdenum,Mo,g,MO  1.00    0.00    0.00    0.00    0.00,0,95.94,658500,200,1000,6197.428,76.4636791,-1.159269043,2.506929462,-2.10E-05,3.41E-08,-2.84E-11,9.49E-15,78458.998,7.60183566,1
molybdenum oxide,MoO3,g,MO  1.00O   3.00    0.00    0.00    0.00,0,143.9382,-364414.339,298.15,1000,0,0,0,3.6543121,0.014490992,-7.67E-06,-6.10E-09,5.18E-12,-45483.094,8.50521889,1
molybdenum oxide,Mo2O6,g,MO  2.00O   6.00    0.00    0.00    0.00,0,287.8764,-1149456.646,298.15,1000,0,0,0,7.7546721,0.032625064,-1.67E-05,-1.50E-08,1.24E-11,-141833.38,-6.45092731,1
molybdenum oxide,Mo3O9,g,MO  3.00O   9.00    0.00    0.00    0.00,0,431.8146,-1902048.676,298.15,1000,0,0,0,13.577424,0.04538931,-2.13E-05,-2.29E-08,1.78E-11,-234596.88,-28.577139,1
molybdenum oxide,Mo4O12,g,MO  4.00O  12.00    0.00    0.00    0.00,0,575.7528,-2625550.231,298.15,1000,0,0,0,18.727478,0.061159499,-2.91E-05,-3.07E-08,2.40E-11,-323765.94,-50.088384,1
molybdenum oxide,Mo5O15,g,MO  5.00O  15.00    0.00    0.00    0.00,0,719.691,-3329138.617,298.15,1000,0,0,0,23.887054,0.076141,-3.52E-05,-3.99E-08,3.06E-11,-410521.06,-71.604177,1
nitrogen,N,g,N   1.00    0.00    0.00    0.00    0.00,0,14.00674,472680,200,1000,6197.428,0,0,2.5,0,0,0,0,56104.6378,4.19390932,1
nitrogen monocarbide monoxide,NCO,g,N   1.00C   1.00O   1.00    0.00    0.00,0,42.01684,131843.928,200,1000,10194.932,9507.96917,-195.7329856,4.23512791,0.003903719,3.86E-07,-2.85E-09,1.23E-12,15569.62567,2.042503416,1
imidogen-d,ND,g,N   1.00D   1.00    0.00    0.00    0.00,0,16.020842,375309.257,298.15,1000,0,0,0,3.7206488,-0.001534185,3.19E-06,-1.51E-09,9.71E-14,44072.756,1.64955672,1
amidogen-d2,ND2,g,N   1.00D   2.00    0.00    0.00    0.00,0,18.034944,185353.401,298.15,1000,0,0,0,4.026978,-0.001408513,7.78E-06,-6.50E-09,1.76E-12,21098.028,1.75484295,1
triply deuterated ammonia,ND3,g,N   1.00D   3.00    0.00    0.00    0.00,0,20.049046,-58576.719,298.15,1000,0,0,0,2.9427839,0.005103529,2.74E-06,-4.68E-09,1.63E-12,-8165.1563,6.15522038,1
nitrogen monofluoride,NF,g,N   1.00F   1.00    0.00    0.00    0.00,0,33.0051432,232990.5,200,1000,8738.105,-35049.2775,667.450299,-1.201665982,0.014520743,-1.82E-05,1.16E-08,-2.97E-12,23954.14002,30.89260613,1
nitrogen difluoride,NF2,g,N   1.00F   2.00    0.00    0.00    0.00,0,52.0035464,34421.447,200,1000,10581.605,15118.31104,91.9638994,0.494730179,0.020018473,-2.77E-05,1.87E-08,-5.02E-12,2839.279606,22.70515785,1
nitrogen trifluoride,NF3,g,N   1.00F   3.00    0.00    0.00    0.00,0,71.0019496,-131700,200,1000,11854.511,87571.4928,-903.183289,4.02741727,0.023144396,-3.42E-05,2.41E-08,-6.63E-12,-12372.32074,0.302643916,1
nitrogen monohydride,NH,g,N   1.00H   1.00    0.00    0.00    0.00,0,15.01468,357032.001,200,1000,8601.103,13596.5132,-190.0296604,4.51849679,-0.002432777,2.38E-06,-2.59E-10,-2.66E-13,42809.7219,-3.88655762,1
nitrogen monohydride monofluoride,NHF,g,N   1.00H   1.00F   1.00    0.00    0.00,0,34.0130832,112000,200,1000,10029.728,-51106.8666,961.22922,-2.70646474,0.020365672,-2.43E-05,1.55E-08,-4.06E-12,7909.61091,40.9932757,1
nitrogen monohydride difluoride,NHF2,g,N   1.00H   1.00F   2.00    0.00    0.00,0,53.0114864,-103000,200,1000,10807.439,-56262.0009,1205.76816,-6.01758871,0.037600425,-4.62E-05,2.94E-08,-7.60E-12,-18970.2002,59.0174854,1
nitrogen dihydride,NH2,g,N   1.00H   2.00    0.00    0.00    0.00,0,16.02262,189134.662,200,1000,9937.815,-31159.71998,475.067079,1.374616245,0.006299342,-5.98E-06,4.48E-09,-1.41E-12,19291.06785,15.38923094,1
nitrogen dihydride monofluoride,NH2F,g,N   1.00H   2.00F   1.00    0.00    0.00,0,35.0210232,-75000,200,1000,10104.976,-109237.476,1844.91978,-7.6738716,0.032295334,-3.39E-05,1.97E-08,-4.81E-12,-18783.1896,68.6148391,1
nitrogen trihydride,NH3,g,N   1.00H   3.00    0.00    0.00    0.00,0,17.03056,-45940,200,1000,10043.121,-76812.2615,1270.951578,-3.89322913,0.021459884,-2.18E-05,1.32E-08,-3.33E-12,-12648.86413,43.6601494,1
nitrogen monoxide,NO,g,N   1.00O   1.00    0.00    0.00    0.00,0,30.00614,91271.31,200,1000,9179.11,-11439.16503,153.6467592,3.43146873,-0.002668592,8.48E-06,-7.69E-09,2.39E-12,9098.21441,6.72872749,1
nitrogen monoxide monochloride,NOCl,g,N   1.00O   1.00CL  1.00    0.00    0.00,0,65.45884,52698.828,200,1000,11364.488,23088.35209,-549.598384,7.73046336,-0.005073911,1.06E-05,-8.79E-09,2.65E-12,7389.89839,-13.18393617,1
nitrogen monoxide monofluoride,NOF,g,N   1.00O   1.00F   1.00    0.00    0.00,0,49.0045432,-65000,200,1000,10720.271,47550.2426,-725.390417,7.21399636,-0.002532427,6.38E-06,-5.52E-09,1.68E-12,-5609.72252,-12.89663494,1
nitrogen monoxide trifluoride,NOF3,g,N   1.00O   1.00F   3.00    0.00    0.00,0,87.0013496,-187000,200,1000,13697.653,148840.647,-2241.11576,13.0239156,0.005462963,-8.64E-06,5.91E-09,-1.58E-12,-13283.1094,-48.7752383,1
nitrite,NO2,g,N   1.00O   2.00    0.00    0.00    0.00,0,46.00554,34193.019,200,1000,10208.175,-56420.3878,963.308572,-2.434510974,0.019277609,-1.87E-05,9.15E-09,-1.78E-12,-1547.925037,40.6785134,1
nitrite monochloride,NO2Cl,g,N   1.00O   2.00CL  1.00    0.00    0.00,0,81.45824,12500,200,1000,12204.839,8508.37034,-180.5383762,3.78538856,0.014149349,-1.42E-05,7.03E-09,-1.37E-12,915.624647,6.95889967,1
nitrite monofluoride,NO2F,g,N   1.00O   2.00F   1.00    0.00    0.00,0,65.0039432,-109000,200,1000,11346.581,56678.5695,-653.825195,4.47277152,0.013688707,-1.46E-05,7.78E-09,-1.69E-12,-11021.79443,0.329208354,1
nitrate,NO3,g,N   1.00O   3.00    0.00    0.00    0.00,0,62.00494,71128,200,1000,10958.914,34053.9841,226.6670652,-3.79308163,0.041707327,-5.71E-05,3.83E-08,-1.02E-11,7088.1122,42.7309181,1
nitrate monofluoride,NO3F,g,N   1.00O   3.00F   1.00    0.00    0.00,0,81.0033432,15000,200,1000,14444.156,64728.9486,-821.321485,6.19495544,0.018054303,-2.00E-05,1.12E-08,-2.68E-12,4206.70147,-7.01632235,1
dinitrogen,N2,g,N   2.00    0.00    0.00    0.00    0.00,0,28.01348,0,200,1000,8670.104,22103.71497,-381.846182,6.08273836,-0.008530914,1.38E-05,-9.63E-09,2.52E-12,710.846086,-10.76003316,1
NCN,N2C,g,N   2.00C   1.00    0.00    0.00    0.00,0,40.02418,500795.485,200,1000,10519.089,-74464.8956,965.73425,-1.46408663,0.019465575,-2.05E-05,1.08E-08,-2.30E-12,54211.3785,33.58166902,1
dinitrogen difluoride,N2F2,g,N   2.00F   2.00    0.00    0.00    0.00,0,66.0102864,62373.546,200,1000,12868.756,15438.9315,-218.363513,3.89028425,0.016740177,-2.06E-05,1.26E-08,-3.11E-12,7052.0387,5.26586826,1
dinitrogen tetrafluoride,N2F4,g,N   2.00F   4.00    0.00    0.00    0.00,0,104.0070928,-22000,200,1000,17811.571,116289.688,-1538.6386,9.05393459,0.028621336,-4.33E-05,3.07E-08,-8.46E-12,2865.16924,-24.7643568,1
dinitrogen dihydride,N2H2,g,N   2.00H   2.00    0.00    0.00    0.00,0,30.02936,211858.756,200,1000,9996.961,-150400.5163,2346.687716,-9.40543029,0.032842998,-3.12E-05,1.72E-08,-4.01E-12,13193.84041,78.3238303,1
NH2NO2,N2H2O2,g,N   2.00H   2.00O   2.00    0.00    0.00,0,62.02816,-26000,200,1000,12163.853,-45730.3506,1201.365987,-8.10598411,0.054027152,-6.44E-05,4.03E-08,-1.03E-11,-9615.78516,68.6735355,1
dinitrogen tetrahydride,N2H4,g,N   2.00H   4.00    0.00    0.00    0.00,0,32.04524,95180,200,1000,11449.304,-166075.6354,3035.416736,-17.36889823,0.07159834,-8.87E-05,5.80E-08,-1.53E-11,-3731.92723,119.0002255,1
dinitrogen monoxide,N2O,g,N   2.00O   1.00    0.00    0.00    0.00,0,44.01288,81600,200,1000,9580.935,42882.2597,-644.011844,6.03435143,0.000226539,3.47E-06,-3.63E-09,1.14E-12,11794.05506,-10.03128297,1
dinitrogen trioxide,N2O3,g,N   2.00O   3.00    0.00    0.00    0.00,0,76.01168,86630.595,200,1000,17120.855,-92044.4417,929.552015,3.20366481,0.013564731,-6.26E-06,-1.40E-09,1.43E-12,3313.62208,18.44431111,1
dinitrogen tetroxide,N2O4,g,N   2.00O   4.00    0.00    0.00    0.00,0,92.01108,11110.919,200,1000,16741.231,-38047.5144,561.282889,-0.208364832,0.038870878,-4.42E-05,2.50E-08,-5.68E-12,-3310.79473,29.6392497,1
dinitrogen pentoxide,N2O5,g,N   2.00O   5.00    0.00    0.00    0.00,0,108.01048,13300,200,1000,20797.425,40078.2817,-876.967512,10.55932981,0.013946139,-8.88E-06,8.50E-10,7.79E-13,3038.962037,-23.86831749,1
trinitrogen,N3,g,N   3.00    0.00    0.00    0.00    0.00,0,42.02022,436000,200,1000,9570.906,33374.0679,-296.5683604,3.31427915,0.006721685,-4.18E-06,8.62E-10,6.88E-14,52988.4062,5.31278077,1
trinitrogen monohydride,N3H,g,N   3.00H   1.00    0.00    0.00    0.00,0,43.02816,294000,200,1000,10947.183,3242.57606,66.9266489,1.766142217,0.014874114,-1.54E-05,9.17E-09,-2.34E-12,33920.697,15.13752475,1
sodium,Na,g,NA  1.00    0.00    0.00    0.00    0.00,0,22.98977,107500,200,1000,6197.428,0,0,2.5,0,0,0,0,12183.82949,4.24402818,1
sodium aluminum tetrafluoride,NaAlF4,g,NA  1.00AL  1.00F   4.00    0.00    0.00,0,125.9649208,-1840979.855,300,1000,0,0,0,4.3052145,0.044968034,-7.43E-05,5.81E-08,-1.75E-11,-224149.88,6.371846002,1
sodium borate,NaBO2,g,NA  1.00B   1.00O   2.00    0.00    0.00,0,65.79957,-648530.975,300,1000,0,0,0,4.0654749,0.013454926,-1.39E-05,6.64E-09,-1.07E-12,-79700.157,7.934816336,1
sodium bromide,NaBr,g,NA  1.00BR  1.00    0.00    0.00    0.00,0,102.89377,-143931.769,300,1000,0,0,0,3.901089,0.00250254,-3.89E-06,2.83E-09,-7.72E-13,-18556.161,6.188793259,1
sodium monocarbide mononitride,NaCN,g,NA  1.00C   1.00N   1.00    0.00    0.00,0,49.00721,94271.689,300,1000,0,0,0,4.9772558,0.005322594,-7.56E-06,6.18E-09,-2.01E-12,9673.149,-0.388225584,1
sodium chloride,NaCl,g,NA  1.00CL  1.00    0.00    0.00    0.00,0,58.44247,-181412.211,300,1000,0,0,0,3.7032286,0.003199761,-4.89E-06,3.46E-09,-9.14E-13,-23028.276,5.773479541,1
sodium fluoride,NaF,g,NA  1.00F   1.00    0.00    0.00    0.00,0,41.9881732,-290453,200,1000,0,0,0,2.74871833,0.008032433,-1.52E-05,1.34E-08,-4.45E-12,-36000.2074,8.681078191,1
sodium hydride,NaH,g,NA  1.00H   1.00    0.00    0.00    0.00,0,23.99771,124260.983,300,1000,0,0,0,3.120395,0.001399622,2.21E-06,-4.00E-09,1.67E-12,13940.065,4.394561265,1
sodium iodide,NaI,g,NA  1.00I   1.00    0.00    0.00    0.00,0,149.89424,-89120.307,300,1000,0,0,0,4.0406275,0.001968711,-3.05E-06,2.26E-09,-6.23E-13,-11988.041,6.45980107,1
sodium oxide,NaO,g,NA  1.00O   1.00    0.00    0.00    0.00,0,38.98917,83684.358,300,1000,0,0,0,3.4421007,0.004161724,-6.31E-06,4.45E-09,-1.17E-12,8901.1477,6.950325407,1
sodium hydroxide,NaOH,g,NA  1.00O   1.00H   1.00    0.00    0.00,0,39.99711,-191000,200,1000,11396,34420.0907,-792.318411,8.99791723,-0.004079812,3.07E-06,-5.12E-10,-1.54E-13,-20869.52791,-25.10581332,1
disodium,Na2,g,NA  2.00    0.00    0.00    0.00    0.00,0,45.97954,142043.125,200,1000,0,0,0,4.11568261,0.00252904,-5.62E-06,6.46E-09,-2.75E-12,15782.4616,3.68672446,1
sodium dicarbide dinitride,Na2C2N2,g,NA  2.00C   2.00N   2.00    0.00    0.00,0,98.01442,-8776.984,300,1000,0,0,0,10.368029,0.013348547,-1.99E-05,1.62E-08,-5.13E-12,-4593.7527,-20.5494612,1
sodium chloride,Na2Cl2,g,NA  2.00CL  2.00    0.00    0.00    0.00,0,116.88494,-566077.384,300,1000,0,0,0,7.9583953,0.008396236,-1.38E-05,1.03E-08,-2.86E-12,-70725.939,-8.175324659,1
sodium fluoride,Na2F2,g,NA  2.00F   2.00    0.00    0.00    0.00,0,83.9763464,-846432.824,300,1000,0,0,0,4.8212191,0.019836396,-3.06E-05,2.13E-08,-5.53E-12,-103890.05,2.36625484,1
sodium oxide,Na2O,g,NA  2.00O   1.00    0.00    0.00    0.00,0,61.97894,-41417.546,300,1000,0,0,0,4.7787177,0.009948772,-1.48E-05,1.00E-08,-2.51E-12,-6736.0206,1.799476287,1
sodium dioxide dihydride,Na2O2H2,g,NA  2.00O   2.00H   2.00    0.00    0.00,0,79.99422,-624000,200,1000,19346.141,108941.9856,-2634.831154,23.06613766,-0.016893243,1.67E-05,-7.82E-09,1.48E-12,-65931.3333,-98.03014682,1
sodium sulfate,Na2SO4,g,NA  2.00S   1.00O   4.00    0.00    0.00,0,142.04314,-1033641.566,300,1000,0,0,0,2.0727498,0.054582047,-7.85E-05,5.51E-08,-1.53E-11,-126769.55,16.66882634,1
niobium,Nb,g,NB  1.00    0.00    0.00    0.00    0.00,0,92.90638,723113.099,200,1000,8354.099,78896.6067,-1212.813914,10.34579819,-0.016766301,1.98E-05,-1.22E-08,3.06E-12,91653.1514,-35.9474285,1
niobium chloride,NbCl5,g,NB  1.00CL  5.00    0.00    0.00    0.00,0,270.16988,-703330,200,1000,26343.163,73482.7797,-1919.172996,22.90799567,-0.014043528,1.64E-05,-1.02E-08,2.61E-12,-79741.1881,-84.3963792,1
niobium oxide,NbO,g,NB  1.00O   1.00    0.00    0.00    0.00,0,108.90578,198744.989,300,1000,0,0,0,2.9214485,0.003132408,-1.49E-06,-9.93E-10,8.00E-13,22907.886,11.2362937,1
niobium monoxide trichloride,NbOCl3,g,NB  1.00O   1.00CL  3.00    0.00    0.00,0,215.26388,-752300,298.15,1000,20631,-110848.2359,117.3066983,11.65558433,0.001287422,-1.66E-06,1.10E-09,-2.95E-13,-95040.2392,-23.86450719,1
niobium oxide,NbO2,g,NB  1.00O   2.00    0.00    0.00    0.00,0,124.90518,-200000,200,1000,0,0,0,3.57672681,0.006358956,-5.96E-07,-6.34E-09,3.71E-12,-25387.3185,10.6257008,1
neon,Ne,g,NE  1.00    0.00    0.00    0.00    0.00,0,20.1797,0,200,1000,6197.428,0,0,2.5,0,0,0,0,-745.375,3.35532272,1
