Name,Formula,State,Formula-Raw,Phase-Flag,Molecular-Weight,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
diboron tetrachloride,B2Cl4,g,B   2.00CL  4.00    0.00    0.00    0.00,0,163.4328,-490000,1000,6000,21588.132,-642798.703,507.856299,14.86725022,2.03E-06,6.27E-09,-1.22E-12,7.24E-17,-68200.66,-41.3911177,1
diboron tetrafluoride,B2F4,g,B   2.00F   4.00    0.00    0.00    0.00,0,97.6156128,-1438000,1000,6000,17680.793,38558.6589,-2928.842655,17.92063736,-0.0009524,1.61E-07,-1.43E-11,5.22E-16,-161305.1924,-71.8480325,1
diboron hexahydride,B2H6,g,B   2.00H   6.00    0.00    0.00    0.00,0,27.66964,36600,1000,6000,12023.912,2852173.433,-15632.59695,32.2241864,-0.003722583,7.68E-07,-8.37E-11,3.73E-15,93384.1157,-191.5687257,1
diboron monoxide,B2O,g,B   2.00O   1.00    0.00    0.00    0.00,0,37.6214,192798.018,1000,6000,11783.018,-162872.322,-387.628981,7.78772352,-0.000114682,2.53E-08,-2.89E-12,1.34E-16,22630.35354,-19.08513011,1
diboron dioxide,B2O2,g,B   2.00O   2.00    0.00    0.00    0.00,0,53.6208,-457711.486,1000,6000,13396.618,460578.966,-2990.079203,12.56764079,-0.000785097,1.67E-07,-1.87E-11,8.49E-16,-40157.4815,-48.7441371,1
diboron trioxide,B2O3,g,B   2.00O   3.00    0.00    0.00    0.00,0,69.6202,-835382.271,1000,6000,14418.729,390503.53,-3691.34821,15.55502598,-0.000970765,2.07E-07,-2.31E-11,1.05E-15,-82630.5441,-63.9086344,1
tetrahydroxydiboron,B2O4H4,g,B   2.00O   4.00H   4.00    0.00    0.00,0,89.65136,-1254987.531,1000,6000,19443.069,2983925.656,-12074.69577,31.6261057,-0.000516368,-4.23E-08,1.67E-11,-1.16E-15,-82809.7697,-165.3010498,1
diboron monosulfide,B2S,g,B   2.00S   1.00    0.00    0.00    0.00,0,53.688,622260.705,1000,6000,13182.705,-121150.1483,-64.7339845,7.54682561,-1.82E-05,3.92E-09,-4.40E-13,2.00E-17,72585.3187,-13.94968435,1
diboron disulfide,B2S2,g,B   2.00S   2.00    0.00    0.00    0.00,0,85.754,138317.112,1000,6000,14569.112,-164153.5014,-774.286564,11.07731737,-0.000231328,5.13E-08,-5.89E-12,2.74E-16,17330.03515,-33.597635,1
diboron trisulfide,B2S3,g,B   2.00S   3.00    0.00    0.00    0.00,0,117.82,17754.057,1000,6000,19938.057,-190585.5086,-934.834248,13.69333613,-0.000276665,6.11E-08,-7.01E-12,3.25E-16,2906.43376,-39.4686666,1
triboron trinitride hexahydride,B3N3H6,g,B   3.00N   3.00H   6.00    0.00    0.00,0,80.50086,-512000,1000,6000,16221.348,3739245.17,-19412.38951,44.4507003,-0.003210308,5.72E-07,-5.49E-11,2.19E-15,47584.2616,-264.1156603,1
triboron trioxide trichloride,B3O3Cl3,g,B   3.00O   3.00CL  3.00    0.00    0.00,0,186.7893,-1635982.041,1000,6000,24451.781,-741405.981,-2527.447455,26.87263667,-0.000746339,1.65E-07,-1.89E-11,8.74E-16,-192350.9858,-118.5636327,1
triboron trioxide monofluoride dichloride,B3O3FCl2,g,B   3.00O   3.00F   1.00CL  2.00    0.00,0,170.3350032,-1883807.681,1000,6000,23448.139,-716236.083,-2851.210308,27.10953133,-0.000840092,1.85E-07,-2.12E-11,9.83E-16,-220272.9252,-121.0679418,1
triboron trioxide difluoride monochloride,B3O3F2Cl,g,B   3.00O   3.00F   2.00CL  1.00    0.00,0,153.8807064,-2132816.827,1000,6000,22260.991,-681078.749,-3370.00902,27.48953579,-0.000990544,2.18E-07,-2.50E-11,1.16E-15,-247211.4785,-126.1501577,1
triboron trioxide trifluoride,B3O3F3,g,B   3.00O   3.00F   3.00    0.00    0.00,0,137.4264096,-2382699.078,1000,6000,21200.738,-662982.291,-3784.94687,27.79526578,-0.001112096,2.45E-07,-2.81E-11,1.30E-15,-274886.5475,-131.5605015,1
barium,Ba,g,BA  1.00    0.00    0.00    0.00    0.00,0,137.327,185000,1000,6000,6197.428,-19265792.28,60065.0104,-66.3396413,0.035075659,-7.81E-06,8.09E-10,-3.20E-14,-358966.372,500.75834,1
barium bromide,BaBr,g,BA  1.00BR  1.00    0.00    0.00    0.00,0,217.231,-75324.677,1000,6000,10200.123,-1056014.042,1034.740207,6.73572938,-0.003784026,1.95E-06,-3.35E-10,1.89E-14,-19502.33645,-5.06927964,1
barium bromide,BaBr2,g,BA  1.00BR  2.00    0.00    0.00    0.00,0,297.135,-412514.741,1000,6000,15485.759,-8928.25121,-0.753655889,7.00065821,-2.95E-07,7.09E-11,-8.67E-15,4.22E-19,-51726.6949,1.910185706,1
barium chloride,BaCl,g,BA  1.00CL  1.00    0.00    0.00    0.00,0,172.7797,-136290.881,1000,6000,9877.119,-1075410.089,1209.303069,6.2725586,-0.00328811,1.72E-06,-2.91E-10,1.63E-14,-27791.73737,-3.57418782,1
barium chloride,BaCl2,g,BA  1.00CL  2.00    0.00    0.00    0.00,0,208.2324,-499301.387,1000,6000,14599.113,-22165.98768,-4.00248381,7.00342674,-1.52E-06,3.61E-10,-4.39E-14,2.13E-18,-62190.9527,-1.132444016,1
barium fluoride,BaF,g,BA  1.00F   1.00    0.00    0.00    0.00,0,156.3254032,-318993.788,1000,6000,9342.112,1868380.434,-7071.0996,14.66959284,-0.00699595,2.37E-06,-3.29E-10,1.65E-14,3571.78068,-66.6239092,1
barium fluoride,BaF2,g,BA  1.00F   2.00    0.00    0.00    0.00,0,175.3238064,-812003.483,1000,6000,13437.017,-55086.3366,-16.91114228,7.01356488,-5.73E-06,1.32E-09,-1.57E-13,7.44E-18,-99835.297,-4.38958149,1
barium hydride,BaH,g,BA  1.00H   1.00    0.00    0.00    0.00,0,138.33494,209535.105,1000,6000,8731.105,-6755466.57,17307.00212,-11.36812458,0.005617745,-3.18E-07,-1.05E-10,1.11E-14,-89540.7038,118.2377538,1
barium iodide,BaI,g,BA  1.00I   1.00    0.00    0.00    0.00,0,264.23147,-10237.675,1000,6000,10397.125,-3533859.66,7394.258,1.285151488,-0.002303429,2.21E-06,-4.68E-10,3.01E-14,-53402.2959,37.1044387,1
barium iodide,BaI2,g,BA  1.00I   2.00    0.00    0.00    0.00,0,391.13594,-288439.965,1000,6000,15790.435,-6048.2248,-0.362272945,7.00031745,-1.43E-07,3.43E-11,-4.20E-15,2.05E-19,-36796.5075,3.61547532,1
barium oxide,BaO,g,BA  1.00O   1.00    0.00    0.00    0.00,0,153.3264,-117948.392,1000,6000,9014.108,13184816.98,-38542.5325,46.8674161,-0.021886466,5.34E-06,-5.15E-10,1.43E-14,230690.2396,-302.8332772,1
barium hydroxide,BaOH,g,BA  1.00O   1.00H   1.00    0.00    0.00,0,154.33434,-224256.513,1000,6000,11224.581,2637336.694,-8365.4104,15.99803975,-0.005098446,1.59E-06,-2.18E-10,1.08E-14,23935.50647,-74.9070579,1
barium hydroxide,BaO2H2,g,BA  1.00O   2.00H   2.00    0.00    0.00,0,171.34168,-606666.472,1000,6000,17388.725,1762908.112,-4676.20542,13.95135494,0.000205184,-1.26E-07,2.05E-11,-1.14E-15,-45459.6441,-49.2945719,1
barium sulfide,BaS,g,BA  1.00S   1.00    0.00    0.00    0.00,0,169.393,38871.315,1000,6000,9556.115,6104262.07,-22276.17479,35.9751351,-0.021577937,7.32E-06,-1.09E-09,5.88E-14,140413.8006,-214.1776242,1
dibarium,Ba2,g,BA  2.00    0.00    0.00    0.00    0.00,0,274.654,355964.337,1000,6000,11359.137,216011.4547,195.0676877,2.253699771,0.000150775,-4.74E-08,7.05E-12,-3.55E-16,41677.6297,23.75906459,1
beryllium,Be,g,BE  1.00    0.00    0.00    0.00    0.00,0,9.012182,324000,1000,6000,6197.428,-692628.584,2466.773005,-0.977661334,0.00245894,-9.05E-07,1.59E-10,-9.42E-15,23002.12917,26.23234754,1
beryllium borate,BeBO2,g,BE  1.00B   1.00O   2.00    0.00    0.00,0,51.821982,-482003.114,1000,5000,0,0,0,6.9108376,0.003266868,-1.37E-06,2.56E-10,-1.77E-14,-60505.715,-9.16165805,1
beryllium bromide,BeBr,g,BE  1.00BR  1.00    0.00    0.00    0.00,0,88.916182,132446.308,1000,6000,8971.108,821723.814,-2850.509348,8.01726602,-0.002105663,6.85E-07,-9.99E-11,5.19E-15,32293.7287,-23.26810811,1
beryllium bromide,BeBr2,g,BE  1.00BR  2.00    0.00    0.00    0.00,0,168.820182,-234062.499,1000,6000,12837.501,-104133.1811,-154.3443092,7.61446541,-4.56E-05,1.00E-08,-1.15E-12,5.30E-17,-29845.27608,-11.4936098,1
beryllium chloride,BeCl,g,BE  1.00CL  1.00    0.00    0.00    0.00,0,44.464882,56693.107,1000,6000,8861.107,280884.5146,-1103.100122,5.67118983,-0.0005443,1.46E-07,-1.23E-11,9.90E-17,12246.49804,-8.38238149,1
beryllium monochloride monofluoride,BeClF,g,BE  1.00CL  1.00F   1.00    0.00    0.00,0,63.4632852,-573191.974,1000,5000,0,0,0,6.4402791,0.001146369,-4.85E-07,9.13E-11,-6.34E-15,-71059.771,-7.72869969,1
beryllium chloride,BeCl2,g,BE  1.00CL  2.00    0.00    0.00    0.00,0,79.917582,-361539.14,1000,6000,12080.86,-115408.746,-248.4300053,7.68567214,-7.44E-05,1.65E-08,-1.90E-12,8.80E-17,-44687.4728,-15.00338533,1
beryllium fluoride,BeF,g,BE  1.00F   1.00    0.00    0.00    0.00,0,28.0105852,-170624.795,1000,6000,8711.105,-185794.1543,47.7608277,4.26998602,0.000231067,-6.66E-08,1.15E-11,-6.34E-16,-22579.5096,-0.218478727,1
beryllium fluoride,BeF2,g,BE  1.00F   2.00    0.00    0.00    0.00,0,47.0089884,-796588.236,1000,6000,10879.764,-64820.1807,-768.455606,8.06286084,-0.00022275,4.89E-08,-5.59E-12,2.58E-16,-93954.9549,-21.25660266,1
beryllium hydride,BeH,g,BE  1.00H   1.00    0.00    0.00    0.00,0,10.020122,342252.104,1000,6000,8648.104,-2424081.636,6597.39846,-3.62631648,0.004579634,-1.16E-06,1.30E-10,-5.29E-15,-2489.846221,52.1601869,1
beryllium hydride,BeH2,g,BE  1.00H   2.00    0.00    0.00    0.00,0,11.028062,125520,1000,6000,8732.228,433779.392,-3572.02653,10.0057762,-0.000961951,2.07E-07,-2.32E-11,1.06E-15,34110.5475,-45.0757707,1
beryllium iodide,BeI,g,BE  1.00I   1.00    0.00    0.00    0.00,0,135.916652,207454.309,1000,6000,9089.109,-532820.662,1139.497861,3.62917166,0.000170403,1.07E-07,-3.59E-11,2.72E-15,15854.74307,9.37095127,1
beryllium iodide,BeI2,g,BE  1.00I   2.00    0.00    0.00    0.00,0,262.821122,-64759.451,1000,6000,13440.549,-93923.7284,-89.5921438,7.56555479,-2.58E-05,5.61E-09,-6.36E-13,2.92E-17,-9814.76862,-9.03204281,1
beryllium nitride,BeN,g,BE  1.00N   1.00    0.00    0.00    0.00,0,23.018922,427000,1000,6000,8725.221,-59096.9616,-307.8649431,4.72795915,-3.93E-05,2.01E-08,-2.30E-12,1.07E-16,51560.9571,-3.031378018,1
beryllium oxide,BeO,g,BE  1.00O   1.00    0.00    0.00    0.00,0,25.011582,128940.304,1000,6000,8688.104,-35034724.5,105585.9473,-116.5011722,0.064773695,-1.65E-05,2.01E-09,-9.43E-14,-657001.8,864.089803,1
beryllium hydroxide,BeOH,g,BE  1.00O   1.00H   1.00    0.00    0.00,0,26.019522,-99717.721,1000,6000,10798.45,855033.031,-2646.537838,8.20478463,1.11E-05,-4.27E-08,7.93E-12,-4.65E-16,3121.216271,-25.71641308,1
beryllium hydroxide,BeO2H2,g,BE  1.00O   2.00H   2.00    0.00    0.00,0,43.026862,-638864.416,1000,6000,15225.858,1722889.403,-5242.47719,14.86877785,3.93E-05,-8.92E-08,1.63E-11,-9.51E-16,-46428.2384,-64.7680402,1
beryllium sulfide,BeS,g,BE  1.00S   1.00    0.00    0.00    0.00,0,41.078182,247095.306,1000,6000,8780.106,-16557083.61,54314.6612,-63.5185925,0.03964092,-1.08E-05,1.39E-09,-6.94E-14,-312155.9628,480.34553,1
diberyllium,Be2,g,BE  2.00    0.00    0.00    0.00    0.00,0,18.024364,637543.318,1000,6000,9838.118,101003.4484,141.4207488,2.292070182,0.000154333,-5.80E-08,1.00E-11,-5.68E-16,75501.3973,12.38758616,1
beryllium chloride,Be2Cl4,g,BE  2.00CL  4.00    0.00    0.00    0.00,0,159.835164,-819604.973,1000,6000,22641.384,-335492.008,-231.6199283,16.17047912,-6.73E-05,1.47E-08,-1.67E-12,7.69E-17,-103107.5197,-50.470105,1
beryllium fluoride,Be2F4,g,BE  2.00F   4.00    0.00    0.00    0.00,0,94.0179768,-1731699.842,1000,6000,19834.508,-368183.495,-943.919148,16.70099855,-0.000279797,6.18E-08,-7.08E-12,3.28E-16,-208904.5725,-60.9266576,1
beryllium oxide,Be2O,g,BE  2.00O   1.00    0.00    0.00    0.00,0,34.023764,-37033.803,1000,6000,11190.386,-141264.6378,-349.864459,7.76093268,-0.000104495,2.31E-08,-2.66E-12,1.23E-16,-5172.38549,-18.54887619,1
beryllium monoxide difluoride,Be2OF2,g,BE  2.00O   1.00F   2.00    0.00    0.00,0,72.0205704,-1204597.761,1000,5000,0,0,0,10.311343,0.002925815,-1.25E-06,2.37E-10,-1.66E-14,-148446.23,-24.487683,1
beryllium oxide,Be2O2,g,BE  2.00O   2.00    0.00    0.00    0.00,0,50.023164,-411635.309,1000,6000,10928.932,-396057.664,-907.494883,10.67160422,-0.000267091,5.88E-08,-6.72E-12,3.11E-16,-48611.1433,-36.1654689,1
beryllium oxide,Be3O3,g,BE  3.00O   3.00    0.00    0.00    0.00,0,75.034746,-1023720.628,1000,6000,15125.733,-589080.936,-1392.823588,17.03450699,-0.000412733,9.11E-08,-1.04E-11,4.83E-16,-121904.5534,-70.0061451,1
beryllium oxide,Be4O4,g,BE  4.00O   4.00    0.00    0.00    0.00,0,100.046328,-1649294.582,1000,6000,15833.899,-884133.846,-2726.394165,24.02941774,-0.000811468,1.79E-07,-2.06E-11,9.55E-16,-192371.0587,-113.662075,1
bromine,Br,g,BR  1.00    0.00    0.00    0.00    0.00,0,79.904,111870,1000,6000,6197.428,-4789717.21,16920.51943,-20.24085287,0.013956203,-3.66E-06,4.49E-10,-2.12E-14,-92070.5461,166.169588,1
bromine monochloride,BrCl,g,BR  1.00CL  1.00    0.00    0.00    0.00,0,115.3567,14789.113,1000,6000,9407.113,-128486.3067,-1138.379626,7.9640408,-0.003438057,1.52E-06,-2.76E-10,1.69E-14,5938.26426,-19.25044779,1
bromine monofluoride,BrF,g,BR  1.00F   1.00    0.00    0.00    0.00,0,98.9024032,-58851.445,1000,6000,9021.108,3771388.47,-12674.9343,20.8055593,-0.010263594,3.31E-06,-4.90E-10,2.65E-14,70626.0972,-113.02536,1
bromine trifluoride,BrF3,g,BR  1.00F   3.00    0.00    0.00    0.00,0,136.8992096,-255600,1000,6000,14711.62,-188653.224,-82.4523297,10.06180694,-2.48E-05,5.48E-09,-6.28E-13,2.91E-17,-33868.0037,-22.98937369,1
bromine pentafluoride,BrF5,g,BR  1.00F   5.00    0.00    0.00    0.00,0,174.896016,-428800,1000,6000,19174.543,-375764.764,-157.5896472,16.11869838,-4.78E-05,1.06E-08,-1.22E-12,5.66E-17,-56672.668,-55.4083931,1
bromine monoxide,BrO,g,BR  1.00O   1.00    0.00    0.00    0.00,0,95.9034,125800,1000,6000,9061,-2392612.795,6932.79313,-2.513183892,0.003446545,-7.57E-07,6.51E-11,-1.72E-15,-30844.99064,53.6104836,1
bromine dioxide,BrO2,g,BR  1.00O   2.00    0.00    0.00    0.00,0,111.9028,151954.526,1000,6000,11394.63,-162450.466,-145.3689372,7.10582213,-4.14E-05,8.98E-09,-1.01E-12,4.64E-17,16500.75386,-9.11181792,1
bromine dioxide,BrO2,g,BR  1.00O   2.00    0.00    0.00    0.00,0,111.9028,108000,1000,6000,12850.66,6172.48348,-658.504966,7.48395533,-0.000192053,4.23E-08,-4.84E-12,2.24E-16,14603.5347,-9.85038024,1
bromine trioxide,BrO3,g,BR  1.00O   3.00    0.00    0.00    0.00,0,127.9022,220820.685,1000,6000,13100.841,-282285.1113,-235.8973461,10.17525279,-6.98E-05,1.54E-08,-1.75E-12,8.10E-17,24011.4014,-25.88197197,1
dibromine,Br2,g,BR  2.00    0.00    0.00    0.00    0.00,0,159.808,30910,1000,6000,9725.117,-4311698.57,11112.68634,-5.55577561,0.003630517,-2.75E-07,-6.22E-11,7.38E-15,-70365.8416,78.7847802,1
dibromine monoxide,Br2O,g,BR  2.00O   1.00    0.00    0.00    0.00,0,175.8074,168000,1000,6000,13137.498,-85371.0175,-64.8704607,7.04715935,-1.84E-05,3.99E-09,-4.50E-13,2.06E-17,18215.66655,-3.162186125,1
dibromine monoxide,Br2O,g,BR  2.00O   1.00    0.00    0.00    0.00,0,175.8074,107639.006,1000,6000,12399.058,-96866.6025,-39.5739527,7.02943438,-1.17E-05,2.58E-09,-2.94E-13,1.36E-17,10769.42321,-5.69777938,1
carbon,C,g,C   1.00    0.00    0.00    0.00    0.00,0,12.0107,716680,1000,6000,6535.895,-128913.6472,171.9528572,2.646044387,-0.000335307,1.74E-07,-2.90E-11,1.64E-15,84105.9785,4.130047418,1
carbon monobromide,CBr,g,C   1.00BR  1.00    0.00    0.00    0.00,0,91.9147,490430.442,1000,6000,9616.942,-47426.5247,56.9311856,4.43011826,9.15E-05,-6.42E-09,1.44E-12,-2.61E-17,57192.0614,2.907087178,1
carbon dibromide,CBr2,g,C   1.00BR  2.00    0.00    0.00    0.00,0,171.8187,336623.319,1000,6000,12196.819,-744140.996,421.536281,8.79680654,-0.002726568,1.34E-06,-2.30E-10,1.34E-14,33646.2219,-15.99571545,1
carbon tribromide,CBr3,g,C   1.00BR  3.00    0.00    0.00    0.00,0,251.7227,235000,1000,6000,15582.454,-192512.2669,-132.7913708,10.09850242,-3.92E-05,8.61E-09,-9.83E-13,4.54E-17,25418.22955,-18.67168433,1
carbon tetrabromide,CBr4,g,C   1.00BR  4.00    0.00    0.00    0.00,0,331.6267,79500,1000,6000,20373.314,-206123.2831,-104.458109,13.07731864,-3.07E-05,6.72E-09,-7.66E-13,3.53E-17,5613.35119,-32.83492572,1
carbon monochloride,CCl,g,C   1.00CL  1.00    0.00    0.00    0.00,0,47.4634,502100,1000,6000,9394.95,-169577.6738,220.0998183,4.20064619,0.000232887,-5.37E-08,7.39E-12,-2.70E-16,57378.6362,2.982286879,1
carbon monochloride tribromide,CClBr3,g,C   1.00CL  1.00BR  3.00    0.00    0.00,0,287.1754,65000,1000,6000,19568.242,-228242.5521,-127.8565684,13.09496143,-3.78E-05,8.33E-09,-9.54E-13,4.42E-17,3931.36643,-33.15588474,1
carbon dichloride,CCl2,g,C   1.00CL  2.00    0.00    0.00    0.00,0,82.9161,230000,1000,6000,11424.84,1952527.106,-7197.81904,16.42671556,-0.006034436,1.90E-06,-2.59E-10,1.28E-14,69881.2842,-75.00512796,1
carbon dichloride dibromide,CCl2Br2,g,C   1.00CL  2.00BR  2.00    0.00    0.00,0,242.7241,10000,1000,6000,18691.912,-255402.7577,-159.6174508,13.11842248,-4.71E-05,1.03E-08,-1.18E-12,5.45E-17,-2589.821899,-34.6157005,1
carbon trichloride,CCl3,g,C   1.00CL  3.00    0.00    0.00    0.00,0,118.3688,71100,1000,6000,14400,2405028.603,-8014.85523,18.81204694,-0.00512131,1.47E-06,-2.02E-10,1.06E-14,55835.829,-85.3509106,1
carbon trichloride monobromide,CCl3Br,g,C   1.00CL  3.00BR  1.00    0.00    0.00,0,198.2728,-43000,1000,6000,17984.549,-277091.4947,-184.4184955,13.13714532,-5.46E-05,1.20E-08,-1.37E-12,6.35E-17,-8893.35987,-36.69823794,1
carbon tetrachloride,CCl4,g,C   1.00CL  4.00    0.00    0.00    0.00,0,153.8215,-95600,1000,6000,17158.512,-304307.8255,-216.8170491,13.16132386,-6.43E-05,1.42E-08,-1.62E-12,7.48E-17,-15123.2007,-39.9684547,1
carbon monofluoride,CF,g,C   1.00F   1.00    0.00    0.00    0.00,0,31.0091032,242300,1000,6000,9082.053,-73030.1173,-310.4325519,4.68755965,-1.75E-05,1.18E-08,-1.88E-12,1.90E-16,29349.02936,-2.321779244,1
carbon monofluoride tribromide,CFBr3,g,C   1.00F   1.00BR  3.00    0.00    0.00,0,270.7211032,-120000,1000,6000,18243.104,-272901.9621,-332.859175,13.24828118,-9.93E-05,2.19E-08,-2.52E-12,1.17E-16,-17301.58683,-36.26857692,1
carbon monofluoride monochloride,CFCl,g,C   1.00F   1.00CL  1.00    0.00    0.00,0,66.4618032,25872.113,1000,6000,10928.721,1945366.777,-7156.8148,15.83935195,-0.00535246,1.60E-06,-2.09E-10,9.98E-15,45199.215,-72.49953024,1
carbon monofluoride monochloride dibromide,CFClBr2,g,C   1.00F   1.00CL  1.00BR  2.00    0.00,0,226.2698032,-175000,1000,6000,17498.023,-296169.5804,-352.90241,13.26323916,-0.000105275,2.33E-08,-2.67E-12,1.24E-16,-23877.41139,-36.84815638,1
carbon monofluoride dichloride,CFCl2,g,C   1.00F   1.00CL  2.00    0.00    0.00,0,101.9145032,-105000,1000,6000,13216.954,-265308.9592,-446.990377,10.33337979,-0.00013339,2.95E-08,-3.38E-12,1.57E-16,-13931.49991,-25.56840439,1
carbon monofluoride dichloride monobromide,CFCl2Br,g,C   1.00F   1.00CL  2.00BR  1.00    0.00,0,181.8185032,-235000,1000,6000,16730.573,-321661.068,-388.110483,13.28959746,-0.000115844,2.56E-08,-2.94E-12,1.36E-16,-30976.17329,-38.71132565,1
carbon monofluoride trichloride,CFCl3,g,C   1.00F   1.00CL  3.00    0.00    0.00,0,137.3672032,-283700,1000,6000,16080.46,-344247.069,-421.74795,13.31496258,-0.000126099,2.79E-08,-3.20E-12,1.48E-16,-36715.7746,-41.57016165,1
carbon difluoride,CF2,g,C   1.00F   2.00    0.00    0.00    0.00,0,50.0075064,-186600,1000,6000,10347,-1985921.862,4474.86108,2.053677908,0.00254212,-6.47E-07,7.99E-11,-3.82E-15,-54348.511,22.88995544,1
carbon difluoride dibromide,CF2Br2,g,C   1.00F   2.00BR  2.00    0.00    0.00,0,209.8155064,-380000,1000,6000,16279.997,-332810.724,-618.305353,13.46155155,-0.000184832,4.09E-08,-4.70E-12,2.18E-16,-47152.6933,-41.05263139,1
carbon difluoride monochloride,CF2Cl,g,C   1.00F   2.00CL  1.00    0.00    0.00,0,85.4602064,-275000,1000,6000,12432.273,-280276.7108,-685.922045,10.51133006,-0.000204647,4.53E-08,-5.20E-12,2.41E-16,-33082.5076,-28.74822953,1
carbon difluoride monochloride monobromide,CF2ClBr,g,C   1.00F   2.00CL  1.00BR  1.00    0.00,0,165.3642064,-435000,1000,6000,15528.243,-359357.495,-653.698713,13.48804664,-0.000195457,4.33E-08,-4.97E-12,2.30E-16,-53652.8669,-42.24722904,1
carbon difluoride dichloride,CF2Cl2,g,C   1.00F   2.00CL  2.00    0.00    0.00,0,120.9129064,-490800,1000,6000,14873.998,-382846.555,-696.031514,13.5199159,-0.000208322,4.61E-08,-5.30E-12,2.46E-16,-60200.7281,-44.82433645,1
carbon trifluoride,CF3,g,C   1.00F   3.00    0.00    0.00    0.00,0,69.0059096,-467400,1000,6000,11479.084,-300992.5372,-1045.774154,10.77830669,-0.000311223,6.88E-08,-7.90E-12,3.67E-16,-54263.67,-34.16192034,1
carbon trifluoride monobromide,CF3Br,g,C   1.00F   3.00BR  1.00    0.00    0.00,0,148.9099096,-648800,1000,6000,14444.028,-383419.421,-971.892781,13.7247746,-0.000290184,6.42E-08,-7.38E-12,3.42E-16,-77653.1843,-47.17365875,1
carbon trifluoride monochloride,CF3Cl,g,C   1.00F   3.00CL  1.00    0.00    0.00,0,104.4586096,-704200,1000,6000,13770.726,-409136.054,-1013.156215,13.75548856,-0.000302456,6.69E-08,-7.69E-12,3.57E-16,-84166.5262,-49.09398931,1
carbon tetrafluoride,CF4,g,C   1.00F   4.00    0.00    0.00    0.00,0,88.0043128,-933500,1000,6000,12730.313,-416418.379,-1414.899259,14.05138627,-0.000419996,9.28E-08,-1.06E-11,4.94E-16,-109514.1882,-54.87202173,1
carbon monohydride,CH,g,C   1.00H   1.00    0.00    0.00    0.00,0,13.01864,597338,1000,6000,8625,2060733.772,-5396.12964,7.85618794,-0.000796576,1.76E-07,-1.98E-11,5.03E-16,106219.245,-31.54718017,1
carbon monohydride tribromide,CHBr3,g,C   1.00H   1.00BR  3.00    0.00    0.00,0,252.73064,16700,1000,6000,15906.601,627412.218,-3378.67915,14.8784913,-0.000593256,1.08E-07,-1.06E-11,4.32E-16,18767.33073,-53.11884786,1
carbon monohydride monochloride,CHCl,g,C   1.00H   1.00CL  1.00    0.00    0.00,0,48.47134,297100,1000,6000,10154.502,9452674.48,-27738.25775,33.0531766,-0.010490767,2.19E-06,-2.31E-10,9.76E-15,212103.9456,-207.2912849,1
carbon monohydride monochloride dibromide,CHClBr2,g,C   1.00H   1.00CL  1.00BR  2.00    0.00,0,208.27934,10000,1000,6000,15291.236,604353.962,-3438.41833,14.94180471,-0.000622931,1.15E-07,-1.15E-11,4.73E-16,18225.76072,-54.07389182,1
carbon monohydride dichloride,CHCl2,g,C   1.00H   1.00CL  2.00    0.00    0.00,0,83.92404,95800,1000,6000,12800,884940.301,-3526.97198,11.8637237,-0.000500239,6.13E-08,-1.89E-12,-1.23E-16,30711.37949,-40.88909582,1
carbon monohydride dichloride monobromide,CHCl2Br,g,C   1.00H   1.00CL  2.00BR  1.00    0.00,0,163.82804,-45000,1000,6000,14729.895,592475.941,-3509.42818,14.99343143,-0.000643267,1.20E-07,-1.20E-11,4.97E-16,11972.22316,-56.0264328,1
carbon monohydride trichloride,CHCl3,g,C   1.00H   1.00CL  3.00    0.00    0.00,0,119.37674,-102700,1000,6000,14305.493,613421.884,-3714.55512,15.10718257,0.000236578,1.30E-07,-1.27E-11,5.25E-16,6199.91182,-59.92154424,1
